Utterance,Emotion,Dialogue_ID,Utterance_ID,Speaker,source
"Oh , the clothes here are so expensive ! No wonder there are few people .",neutral,dailydialog_9576,0,Speaker,dailydialog
Hello again . Have you come to a decision ?,neutral,dailydialog_9577,0,Speaker,dailydialog
What are you doing in this neighbourhood ? Do you live around here ?,neutral,dailydialog_9578,0,Speaker,dailydialog
How much does that cost ?,neutral,dailydialog_9579,0,Speaker,dailydialog
"Daddy , I am so glad you come out with us .",joy,dailydialog_9580,0,Speaker,dailydialog
"No , I've not heard of it . Tell me about it .",neutral,dailydialog_9581,0,Speaker,dailydialog
"I don't know if you remember , but with honest every day last year we tided the knot .",neutral,dailydialog_9582,0,Speaker,dailydialog
"Stupid girl , making me spend so much money , now I have to get it from the ATM ...",anger,dailydialog_9583,0,Speaker,dailydialog
Don ’ t you know Christmas is coming ? I have a lot of things to get ready .,neutral,dailydialog_9584,0,Speaker,dailydialog
I appreciate what you have done for me.Everything I have seen here has left a deep impression on me . I really don't know how to express my thanks to you .,joy,dailydialog_9585,0,Speaker,dailydialog
"Since the early 1960 ' s , there are horror movies about people who encounter frightening , unnatural situations , and serious films such as documentarist about events that actually happened , and science fiction movies about possible friture and future worlds . Some people have also enjoyed watching psycho-dramas about the everyday problems that people have .",joy,dailydialog_9586,0,Speaker,dailydialog
No ...,neutral,dailydialog_9587,0,Speaker,dailydialog
"Closed ? Are you kidding ? What is it , some kind of holiday today ?",surprise,dailydialog_9588,0,Speaker,dailydialog
"Thanks , Miss . Wang .",joy,dailydialog_9589,0,Speaker,dailydialog
How can believe it if the same excuse was used twice within a week ?,anger,dailydialog_9590,0,Speaker,dailydialog
Are you ready for your big interview tomorrow ?,neutral,dailydialog_9591,0,Speaker,dailydialog
"Oh , I ’ m sorry to hear that . I know how you feel . Please don ’ t be sad .",sadness,dailydialog_9592,0,Speaker,dailydialog
What kind of repercussions will there be for the people who are held responsible ?,neutral,dailydialog_9593,0,Speaker,dailydialog
That ’ s great to hear .,joy,dailydialog_9594,0,Speaker,dailydialog
Is everything ready for Billy ’ s birthday party ?,neutral,dailydialog_9595,0,Speaker,dailydialog
Really ? Where did you hear that ?,surprise,dailydialog_9596,0,Speaker,dailydialog
"I understand , and I am very sorry .",sadness,dailydialog_9597,0,Speaker,dailydialog
"Well , I hope you have a wonderful time on your library visits !",joy,dailydialog_9598,0,Speaker,dailydialog
"Okay , thanks very much .",joy,dailydialog_9599,0,Speaker,dailydialog
Between four and five in the afternoon .,neutral,dailydialog_9600,0,Speaker,dailydialog
What !,surprise,dailydialog_9601,0,Speaker,dailydialog
That'll be fine . See you soon .,joy,dailydialog_9602,0,Speaker,dailydialog
Really ? Have you won a fortune in the lottery ?,surprise,dailydialog_9603,0,Speaker,dailydialog
We need to call an emergency meeting as soon as possible about this .,neutral,dailydialog_9604,0,Speaker,dailydialog
Thank you . I think I like playing it .,joy,dailydialog_9605,0,Speaker,dailydialog
Thank you . Could you change it for a purple one ?,joy,dailydialog_9606,0,Speaker,dailydialog
"I think most people do . I like wearing nice , colorful clothes in summer , you know , a nice dress or skirt . It ’ s too cold for those kinds of clothes in winter .",neutral,dailydialog_9607,0,Speaker,dailydialog
Who got ripped off ?,surprise,dailydialog_9608,0,Speaker,dailydialog
"Make acknowledgments as well when the interviewer thinks highly of your dressing , experience , or words .",neutral,dailydialog_9609,0,Speaker,dailydialog
"You are welcome , sir . Good-bye .",joy,dailydialog_9610,0,Speaker,dailydialog
How many ports do we call at on our passage ?,neutral,dailydialog_9611,0,Speaker,dailydialog
Very Good . I'd like to do that .,joy,dailydialog_9612,0,Speaker,dailydialog
Last Saturday .,neutral,dailydialog_9613,0,Speaker,dailydialog
are you kidding me ? How could he behave like that ?,surprise,dailydialog_9614,0,Speaker,dailydialog
That's good to hear .,joy,dailydialog_9615,0,Speaker,dailydialog
How could you ? I reminded you just this morning .,anger,dailydialog_9616,0,Speaker,dailydialog
Yes and it is quite a big building so you won't miss it . There is also a small supermarket next to it .,neutral,dailydialog_9617,0,Speaker,dailydialog
"There wasn't really anything that I could do . There's always been a lot of bad blood between my manager and myself . If I had said anything , he would have fired me for sure .",disgust,dailydialog_9618,0,Speaker,dailydialog
"I think the government fined him a small amount , and he kept the rest in his foreign bank accounts . He ’ s still a millionaire .",disgust,dailydialog_9619,0,Speaker,dailydialog
"Yes , I hope I will be a manager in 5 years .",neutral,dailydialog_9620,0,Speaker,dailydialog
"I agree , I think that that would be perfect !",joy,dailydialog_9621,0,Speaker,dailydialog
My pleasure . Have you seen the movie yet ?,joy,dailydialog_9622,0,Speaker,dailydialog
How do you know that I didn ’ t try ? I just couldn ’ t manage it .,anger,dailydialog_9623,0,Speaker,dailydialog
"Oh , all right . I need some new shirts , too . Let ’ s go after breakfast .",neutral,dailydialog_9624,0,Speaker,dailydialog
All right . We'll have some seafood and vegetables .,joy,dailydialog_9625,0,Speaker,dailydialog
"No , I haven't . I'm so surprised at the news .",surprise,dailydialog_9626,0,Speaker,dailydialog
Really ? How long did you stay there ?,surprise,dailydialog_9627,0,Speaker,dailydialog
Someone just robbed me .,sadness,dailydialog_9628,0,Speaker,dailydialog
How about the tires ?,neutral,dailydialog_9629,0,Speaker,dailydialog
It's huge !,surprise,dailydialog_9630,0,Speaker,dailydialog
"Oh yeah , it was great ! He took me to an Italian restaurant and we had an amazing conversation . I told him about how many kids I want , and how my parents will be so excited to meet him .",joy,dailydialog_9631,0,Speaker,dailydialog
Really ? That is amazing .,surprise,dailydialog_9632,0,Speaker,dailydialog
I ’ d like to ask whether it is correct to partake in the firm ’ s insurance plan ?,neutral,dailydialog_9633,0,Speaker,dailydialog
"I don't like this program , because there are too many constant arguments between the judges .",neutral,dailydialog_9634,0,Speaker,dailydialog
"You know what ? You won't get a rush from it until you fully understand it . It is a simple sport and doesn't require skills of any sort . This leaves room for me to enjoy the beautiful suburban scenery while jogging . Fresh air caresses my face and blows into my chest , which translates into inspirations . Inspirations are really good stuff for a writer like me . Sometimes , I even come up with a verse or two .",joy,dailydialog_9635,0,Speaker,dailydialog
"Honey , don't tell me that you forgot our anniversary , did you ?",surprise,dailydialog_9636,0,Speaker,dailydialog
"I'm sorry , but we usually don't do it . It is our policy .",sadness,dailydialog_9637,0,Speaker,dailydialog
Here is $ 150.Keep the change .,joy,dailydialog_9638,0,Speaker,dailydialog
"Well , it's straight , but it's upside down I'm afraid .",neutral,dailydialog_9639,0,Speaker,dailydialog
Can I bring my camera with me ?,joy,dailydialog_9640,0,Speaker,dailydialog
Let's just sit in the back . We can still hear the service from here .,neutral,dailydialog_9641,0,Speaker,dailydialog
"The tranquility of the night , the chirping of some insects , everything is so natural !",joy,dailydialog_9642,0,Speaker,dailydialog
"Sure , I will . Thank you for inviting me .",joy,dailydialog_9643,0,Speaker,dailydialog
"Well , this might be silly . But I just can't get him off my mind . And I can't help missing him .",neutral,dailydialog_9644,0,Speaker,dailydialog
It's an important birthday .,joy,dailydialog_9645,0,Speaker,dailydialog
What ? Why ? Can ’ t you renew it ?,surprise,dailydialog_9646,0,Speaker,dailydialog
"How do you do , Mr . James ? Thank you for asking me to come in .",joy,dailydialog_9647,0,Speaker,dailydialog
Great . Where is it ?,joy,dailydialog_9648,0,Speaker,dailydialog
"Certainly , sir . How much rent did you want to pay ?",neutral,dailydialog_9649,0,Speaker,dailydialog
Have you made the decision yet ?,sadness,dailydialog_9650,0,Speaker,dailydialog
"I'm sorry , but this was on sale , so I can only give you store credit .",sadness,dailydialog_9651,0,Speaker,dailydialog
You can ’ t be serious !,surprise,dailydialog_9652,0,Speaker,dailydialog
They're glad ? !,surprise,dailydialog_9653,0,Speaker,dailydialog
"Your name , please ?",neutral,dailydialog_9654,0,Speaker,dailydialog
Thank you for pursuing this . I appreciate your help .,neutral,dailydialog_9655,0,Speaker,dailydialog
"Thank you , bye .",joy,dailydialog_9656,0,Speaker,dailydialog
"Why ? That ’ s good news , but no one knows it ?",surprise,dailydialog_9657,0,Speaker,dailydialog
I'm not flattering you.You ' re full of energy every day .,joy,dailydialog_9658,0,Speaker,dailydialog
"Yeah , very tasteful . And with them , you look even more fashionable . Oh , there are so many French perfumers . Oops , perfumes for guys ? So strange !",surprise,dailydialog_9659,0,Speaker,dailydialog
OK . Have you ever been on a double decker bus ?,neutral,dailydialog_9660,0,Speaker,dailydialog
That would be fun .,joy,dailydialog_9661,0,Speaker,dailydialog
Hello Paul . I'm Jane . So what do you do ?,neutral,dailydialog_9662,0,Speaker,dailydialog
You really have keen eyes .,joy,dailydialog_9663,0,Speaker,dailydialog
"Sorry , I don't quite understand some difficult points in this unit . I wonder if you could help us to solve the problems .",neutral,dailydialog_9664,0,Speaker,dailydialog
"Fine ! I am going to go home and drop off this nightstand , coffee table and love seat while you look for the rest of the things .",joy,dailydialog_9665,0,Speaker,dailydialog
I was scared stiff of giving my first performance .,fear,dailydialog_9666,0,Speaker,dailydialog
Okay . I won ’ t hold you up then .,neutral,dailydialog_9667,0,Speaker,dailydialog
"Excuse me , can you do me a favor ?",neutral,dailydialog_9668,0,Speaker,dailydialog
What does this have to do with me ?,neutral,dailydialog_9669,0,Speaker,dailydialog
I want to buy a bottle of perfume for myself .,neutral,dailydialog_9670,0,Speaker,dailydialog
"Which is more interesting to you , flying kites or going roller-skating ?",neutral,dailydialog_9671,0,Speaker,dailydialog
"I wanted to , but the water is too cold , and I just wetted in up to my knees .",joy,dailydialog_9672,0,Speaker,dailydialog
"I see . Oh , wait . Ma'am , I'm sorry . These slacks were on sale .",sadness,dailydialog_9673,0,Speaker,dailydialog
Do not mention it .,neutral,dailydialog_9674,0,Speaker,dailydialog
I ’ m having some trouble . How do you use this printer ?,neutral,dailydialog_9675,0,Speaker,dailydialog
Really ? How much is it ?,surprise,dailydialog_9676,0,Speaker,dailydialog
"Please wait for a moment ... Now here is your Chinese currency . See if it's right . It's 3,220 yuan . Please keep this exchange memo . You may need it for converting when you leave China .",neutral,dailydialog_9677,0,Speaker,dailydialog
"So , that's steamed stuffed buns and deep-fried twisted dough sticks , and a Soya-bean milk .",neutral,dailydialog_9678,0,Speaker,dailydialog
I have no trouble communicating with native English Speaker . I even taught spoken English in a training school .,neutral,dailydialog_9679,0,Speaker,dailydialog
"Well , to be honest , I mostly use Sarah Winter products now . But I'm not happy with them . So I would like to change companies .",neutral,dailydialog_9680,0,Speaker,dailydialog
It depends on how much you order,neutral,dailydialog_9681,0,Speaker,dailydialog
"Oh , I have got it . How nice are the singers singing !",joy,dailydialog_9682,0,Speaker,dailydialog
"Oh , I'm so happy . I will try my best to love you and protect you . I promise .",joy,dailydialog_9683,0,Speaker,dailydialog
Come here ! I can see the tall camphor trees from here .,joy,dailydialog_9684,0,Speaker,dailydialog
"Yes , it is . How do you know that ?",joy,dailydialog_9685,0,Speaker,dailydialog
"Yes , we offer both night and weekend courses in a number of different subjects .",neutral,dailydialog_9686,0,Speaker,dailydialog
"We eat a lot of chicken , pork and beef . You eat those meat a lot in your country too , don ’ t you ?",neutral,dailydialog_9687,0,Speaker,dailydialog
"So , let ’ s get started . tell me a bit about your educational background .",neutral,dailydialog_9688,0,Speaker,dailydialog
"Thanks , Mom !",joy,dailydialog_9689,0,Speaker,dailydialog
"I'm here to pay my telephone bill . I usually go to the post office , but I was told that I could take care of it here . Is that right ?",neutral,dailydialog_9690,0,Speaker,dailydialog
Hmm . I never thought about it that way .,neutral,dailydialog_9691,0,Speaker,dailydialog
I was taking a walk when a young man came at me from nowhere and snatched the bag off my hands and ran away .,sadness,dailydialog_9692,0,Speaker,dailydialog
What ? I was just having a friendly conversation with the lady here ...,surprise,dailydialog_9693,0,Speaker,dailydialog
